sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"Look Tim , we 'll have to wind it soon , daddy can work the new one .",1,0,look,verb,Direct one's gaze toward someone or something or in a specified direction.,people were looking at him
An alternative approach is to begin by hypothesizing an environmental determinant of ill health and to collect data to test an explicit hypothesis .,0,19,test,verb,"Take measures to check the quality, performance, or reliability of (something), especially before putting it into widespread use or practice.",this range has not been tested on animals
"By using Stokes ' theorem for the left-hand-side and recognizing that the integral of the current density gives the current , the above equation reduces to formula , where the line integration is along the curve C enclosing the surface .",1,17,give,verb,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
"Siege-engines demanded on the one hand skilled operators , and on the other a plentiful supply of unskilled labourers to move the necessary materials .",1,1,demand,verb,Ask authoritatively or brusquely.,‘Where is she?’ he demanded
"He was in luck , and fixed to meet Andy Barton at Brazzo 's where Yeo Davis had a table permanently booked .",1,6,fix,verb,Fasten (something) securely in a particular place or position.,they had candles fixed to their helmets
"Except , mind you , the , the rough , the erm rugby club gave the band a bit of er , a rough seeing to .",1,14,give,verb,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
I thought then I 'd be able to use it as an airing cupboard but it still did n't work but it 's like you said it 's because it 's got such a good,1,19,work,verb,Be engaged in physical or mental activity in order to achieve a result; do work.,she has been working so hard
"Sit down here , Jamie , and I 'll make some tea .",0,0,sit,verb,Adopt or be in a position in which one's weight is supported by one's buttocks rather than one's feet and one's back is upright.,I sat next to him at dinner
City : Lloyd 's members fail in bid to protect cash fund,0,5,fail,verb,Be unsuccessful in achieving one's goal.,he failed in his attempt to secure election
Lots of guys find it a turn-on to watch two women making love .,0,8,watch,verb,Look at or observe attentively over a period of time.,Lucy watched him go
I know she 's been working very hard for you .,0,1,know,verb,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"The DoE , through Her Majesty 's Inspectorate of Pollution ( HMIP ) , was given the task of co-ordinating a national response plan , installing the radiation monitoring network and acting as lead government department in an emergency ( HMSO 1988 ) .",0,25,instal,verb,Place or fix (equipment or machinery) in position ready for use.,we're planning to install a new shower
"Right , O K , now we can go , now we can go home .",0,8,go,verb,Move from one place to another; travel.,he went out to the shops
"The divergence was sharpened by the application of a theoretical distinction , the fruit of Augustinian theology , amplified as the century went on by canon and Roman law reference ; princes pronounced their campaigns just wars ( fought against aggressors with the aim of re-establishing peace ) or public wars ( declared by a competent authority in the public interest ) , while they condemned the wars of lesser men as infractions of the peace .",0,22,go,verb,Move from one place to another; travel.,he went out to the shops
The same thing happened in 1984 when the province was denied a fixture against the Wallabies .,0,3,happen,verb,Take place; occur.,two hours had passed and still nothing had happened
"But now we find scientists delivering only soft , uncertain facts to decision-makers facing hard decisions .",0,5,deliver,verb,"Bring and hand over (a letter, parcel, or goods) to the proper recipient or address.",the products should be delivered on time
"To enjoy it , we do not need to be dry : just in need of a restorative or relaxant , or maybe a focus for a social moment or brief encounter .",0,1,enjoy,verb,Take delight or pleasure in (an activity or occasion),I enjoy watching good films
"I just want a short-term relationship , without responsibility .",0,2,want,verb,Have a desire to possess or do (something); wish for.,I want an apple
"But within a month , she could n't get through the day without tranquillizers ; she felt less anxious , calmer .",1,16,feel,verb,Be aware of (a person or object) through touching or being touched.,she felt someone touch her shoulder
She laughed with him .,0,1,laugh,verb,Make the spontaneous sounds and movements of the face and body that are the instinctive expressions of lively amusement and sometimes also of derision.,he rarely smiled or laughed
"Merchant et al. ( 1987 ) for example , use the image processing system ERDAS to construct an index of vulnerability to groundwater pollution ; this uses variables such as depth to water table , soil type , slope and so on ( see Estes et al. 1987 for a similar approach ) .",0,16,construct,verb,"Build or make (something, typically a building, road, or machine)",a company that constructs oil rigs
"In essence , they argue that tiny differences in the initial conditions of many systems can lead to widely different outcomes since the systems exhibit stochastic behaviour within a deterministic framework .",0,16,lead,verb,"Cause (a person or animal) to go with one by holding them by the hand, a halter, a rope, etc. while moving forward.",she emerged leading a bay horse
The supposedly jokey answers are illustrated by photographs of people sleeping outside covered by copies of The Independent : they look like some of the hundreds of visitors who come to St Botolph 's Crypt Centre for homeless people every day .,0,10,sleep,verb,Be in a state of sleep; be asleep.,she slept for half an hour
John House says .,0,2,say,verb,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"To model the dispersal of a plume of toxic gas generated by a chemical explosion and its impact on the surrounding area , for example , an understanding of atmospheric dispersion models , epidemiology and population distribution would be required .",0,10,generate,verb,Produce or create.,changes which are likely to generate controversy
"By next year , she is confident that two thirds of hospitals will have become self-governing trusts within the NHS .",0,14,become,verb,Begin to be.,she became angry and sulked all day
"The scourge of criminal violence was , Whitelaw argued , a danger to the whole framework of consent and legality on which the political institutions of British society were based .",0,8,argue,verb,"Give reasons or cite evidence in support of an idea, action, or theory, typically with the aim of persuading others to share one's view.",sociologists argue that inequalities in industrial societies are being reduced
"The Commission argues that there is at present no monitoring of environmental quality and trends on a European scale , nor any guarantee that the results of environmental monitoring will be comparable on a Community-wide basis ( a realization brought about through the CORINE programme described later ) .",0,45,describe,verb,Give a detailed account in words of.,he described his experiences in a letter to his parents
I would n't mind if those blasted slightly longer life in terms of the music they played .,0,3,mind,verb,"Be distressed, annoyed, or worried by.",I don't mind the rain
"The secret of a successful outcome depends partly on setting the right reserve price , a task the auctioneer undertakes in conjunction with the seller .",0,6,depend,verb,Be controlled or determined by.,differences in earnings depended on a wide variety of factors
"Leaves and yellow blossoms obscured the top of the window , while the bottom was covered by aggressive pink hollyhocks , seemingly determined to fight their way inside .",1,24,fight,verb,Take part in a violent struggle involving the exchange of physical blows or the use of weapons.,the men were fighting
Yeah I had it go over there,1,4,go,verb,Move from one place to another; travel.,he went out to the shops
"After seeing him , because he thought that once he 'd seen the consultant it would then take some time to get the treatment started , but they must have got themselves over that .",1,17,take,verb,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
""" Sometimes I wish he did , "" said Frederica .",0,3,wish,verb,Feel or express a strong desire or hope for something that cannot or probably will not happen.,we wished for peace
Similarly it is assumed that the conditions under which the reading will take place are the same as those of writing which are usually a clean well-lit office .,1,3,assume,verb,"Suppose to be the case, without proof.",topics which assume detailed knowledge of local events
"Then we er got a letter from ah my daughters , one of my daughters one of my many daughters married to a coastguard in Milford .",0,3,get,verb,Come to have (something); receive.,I got a letter from him the other day
"A niece of mine living in tells me that it 's picking up slightly , the property market .",0,6,tell,verb,Communicate information to someone in spoken or written words.,I told her you were coming
Perhaps a Labour government would have spent even more : it would certainly have spent it in different ways .,1,6,spend,verb,"Give (money) to pay for goods, services, or so as to benefit someone or something.","the firm has spent £100,000 on hardware"
"She laughed at him and said gravely that she would be happy to indulge him , and he went away , grinning .",0,18,go,verb,Move from one place to another; travel.,he went out to the shops
"Steel-Maitland also explained to Lord Robert Cecil that "" it has been arranged that the National Conservative Union should send out leaflets produced by several of the ancillary organizations , such as the Tariff Reform League , the Anti-Socialist Union , the Primrose League , the London Municipal Society etc . """,0,2,explain,verb,Make (an idea or situation) clear to someone by describing it in more detail or revealing relevant facts.,they explained that their lives centred on the religious rituals
Well what does it cost to get a little what 's a name now ?,0,6,get,verb,Come to have (something); receive.,I got a letter from him the other day
That tap sorted us both out .,1,2,sort,verb,Arrange systematically in groups; separate according to type.,the mail was sorted
And that makes her feel what ?,1,2,make,verb,Form (something) by putting parts together or combining substances; create.,my grandmother made a dress for me
In years to come the percentage difference is likely to be much larger .,1,3,come,verb,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
"Mind you , it might be too complicated !",0,0,mind,verb,"Be distressed, annoyed, or worried by.",I don't mind the rain
"It was almost a year since he had been there and in that time nothing had been done , nothing had been touched .",0,22,touch,verb,Come into or be in contact with.,he leaned back so that only two legs of his chair touched the floor
"It was a cold reminder of their world , of the business they traded in daily .",1,13,trade,verb,Buy and sell goods and services.,middlemen trading in luxury goods
"They propose a national radiological spatial information system and , in a pilot project in Cumbria , have integrated several layers of data within ARC/INFO to show what this might involve ( Fig. 10.2 ) .",0,18,integrate,verb,Combine (one thing) with another to form a whole.,transport planning should be integrated with energy policy
"In the fifth group session entitled Focus on the Individual , the counselling and the monitoring combine with the directing and assisting methods .",0,16,combine,verb,Join or merge to form a single unit or substance.,
"I like them like that because what I tend to do with so I like them that big because then I can cut them up into sticks , stick them in the fridge , then if I feel like being naughty not ever so naughty because I 'm nibbling at carrots rather than a packet of crisps or something .",0,1,like,verb,"Find agreeable, enjoyable, or satisfactory.",all his classmates liked him
That 's where Trimmler said he would meet Goodenache .,0,4,say,verb,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"Here we are , crammed in a small compartment in a train , hurtling across America being chased by the CIA , the FBI and God knows who else , and you 're worried about your ex-husband 's sex life .",0,26,know,verb,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
She 's done started it already .,0,3,start,verb,Begin or be reckoned from a particular point in time or space.,the season starts in September
GENERAL TIPS A general rule for pub rock patrons is that the quality of music will be in inverse proportion to the quality of the beer ( except at Finsbury Park 's Sir George Robey where an excellent music policy comes complete with a decent pint of Guinness ) .,1,40,come,verb,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
Probably the best illustration of the assisting method in action during the course comes in the fifth session when Somerset practitioners take the logic of working with the problem in the community to its ultimate conclusion .,1,13,come,verb,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
"Some deflowered rose bushes , on the left a stretch of the park red-ochre the soil scorched by the sun , covered with fallen pine needles .",0,24,pine,verb,"Suffer a mental and physical decline, especially because of a broken heart.",she thinks I am pining away from love
Mummy wash up .,0,1,wash,verb,"Clean with water and, typically, soap or detergent.",Auntie Lou had washed all their clothes
"The doctor refused to give her more sleeping tablets but scribbled a prescription for tranquillizers , which were increasingly prescribed for women like Clare , with symptoms of anxiety in stressful situations such as poverty , divorce , or bereavement ; women with marital problems and women who were out of work also found them helpful , although the pills did nothing to resolve the problem responsible for the initial anxiety .",0,63,resolve,verb,Settle or find a solution to (a problem or contentious matter),the firm aims to resolve problems within 30 days
"Tense , facing outwards , Forster , Lawton and Nell guarded Delaney as he intoned the seaman 's prayer of interment , and then committed the canvas bag to the ocean .",0,10,guard,verb,Watch over in order to protect or control.,two men were left to guard the stockade
"In their formal language , Kahlo 's works are exemplary of certain feminist arguments ; the adoption of the decorative , the intimate and non-fine art mediums reveals the restrictive nature of traditional definitions of high art .",1,27,reveal,verb,Make (previously unknown or secret information) known to others.,Brenda was forced to reveal Robbie's whereabouts
Hold me a little bit .,0,0,hold,verb,"Grasp, carry, or support with one's hands.",she was holding a brown leather suitcase
"So we can deduce what the field of vision of our globular-eyed trilobite was , by looking at the directions in which all the lenses face .",0,25,face,verb,Be positioned with the face or front towards (someone or something),he turned to face her
"While you are working through this process , take note of the features in the garden that you would like to keep .",1,8,take,verb,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
Scientists click over a way to save dolphins,1,1,click,verb,"Make or cause to make a short, sharp sound as of a switch being operated or of two hard objects coming smartly into contact.",the key clicked in the lock and the door opened
"So there was , Grizel Huntley acknowledged , and it would be a great deal better if Penny could manage to think a bit more positively .",1,19,manage,verb,"Be in charge of (a business, organization, or undertaking); run.",their elder son managed the farm
"Some of the reasons for this the difficulty of deciding on appropriate proxy variables and on economical yet non-biasing temporal and spatial sampling frameworks , taking account of the relative importance of aperiodic and rare events as compared to near-continuous processes , processing the vast volumes of data usually involved and organizing the multidisciplinary and ( often ) multinational researchers involved are discussed briefly later .",0,9,decide,verb,Come or bring to a resolution in the mind as a result of consideration.,she decided that she liked him
"A second important difference is that if he misses his place in a routine he will be totally lost , whereas if he happens to go in the wrong direction while using a map he is still able to make whatever correction is necessary .",0,23,happen,verb,Take place; occur.,two hours had passed and still nothing had happened
"Of medium height and packed with energy , even distressed as he was , he was bursting round the kitchen , hair still damp at the back from his swim .",1,16,burst,verb,"Break open or apart suddenly and violently, especially as a result of an impact or internal pressure.",one of the balloons burst
"The man ignored me , walking instead towards Ellen who , dressed only in shorts and T-shirt , was climbing long-legged over Wavebreaker 's rail .",0,2,ignore,verb,Refuse to take notice of or acknowledge; disregard intentionally.,he ignored her outraged question
"She looked beautiful in the yellow satin , the low-cut bodice tight against her slight figure , the skirt billowing out .",0,19,billow,verb,(of fabric) fill with air and swell outwards.,her dress billowed out around her
"He pays tribute to his treatment at Gartree prison , he apologises to the bomb victims ' families that they have had to keep reminding them of their loss : But we had to fight for our freedom .",0,24,remind,verb,Cause (someone) to remember someone or something.,he would have forgotten my birthday if you hadn't reminded him
He took an omelette .,0,1,take,verb,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
"It necessitated the rapid mobilization of auxiliaries to join a core of highly-trained troops kept constantly , at the ready the princes ' military households , which became the linch pin of the system .",0,14,keep,verb,Have or retain possession of.,"return one copy to me, keeping the other for your files"
"The specific form was built upon the notion that the outbreak of violence in Handsworth and Brixton , in particular , was brought about by drug barons who saw the police attempting to curb their activities and control their territory .",1,4,build,verb,Construct (something) by putting parts or material together.,the ironworks were built in 1736
"No great skill or intellectual effort is required , which is one way of saying that the human operator is being under-used , but the purpose of a routine is usually to avoid common human error such as omitting a step or reversing steps .",1,42,reverse,verb,Move backwards.,the lorry reversed into the back of a bus
"He goes round saying wicked , it 's his favourite word .",0,1,go,verb,Move from one place to another; travel.,he went out to the shops
Not for the likes of you and me to question why .,0,9,question,verb,"Ask (someone) questions, especially in an official context.",four men were being questioned about the killings
Stable prosperity can be achieved throughout the world provided the environment is nurtured and safeguarded ( Thatcher 1988 ) .,0,12,nurture,verb,Care for and protect (someone or something) while they are growing.,Jarrett was nurtured by his parents in a close-knit family
"Atmospheric circulation ( and , in turn , precipitation and temperature ) is also greatly affected by the balance of thermal energy at the land surface , itself affected by the vegetation and terrain characteristics .",0,15,affect,verb,Have an effect on; make a difference to.,the dampness began to affect my health
Since the latter are available for a 5 km raster the registration data are assigned to these grid squares using the OS grid reference .,0,14,assign,verb,Allocate (a job or duty),Congress had assigned the task to the agency
"Judging runs in the family . """,1,0,judge,verb,Form an opinion or conclusion about.,a production can be judged according to the canons of aesthetic criticism
Expect to pay a management fee of up to 15 per cent .,0,2,pay,verb,"Give (someone) money that is due for work done, goods received, or a debt incurred.",the traveller paid a guide to show him across
"And though some knights might be supplied free by feudal service , household ones had to be maintained by their lords , mercenary ones needed pay , and those with money-fiefs constituted a regular charge on the treasury .",1,17,maintain,verb,Cause or enable (a condition or situation) to continue.,the need to maintain close links between industry and schools
Beforehand he worked as a probation officer for Berkshire Probation Service and later as a research officer for Somerset Probation Service where he undertook the research reported here .,0,23,undertake,verb,Commit oneself to and begin (an enterprise or responsibility); take on.,a firm of builders undertook the construction work
This furthered his long-term ambition to rule a large south Slav kingdom when the Ottoman Empire finally collapsed .,1,6,rule,verb,Exercise ultimate power or authority over (an area and its people),the region today is ruled by elected politicians
"The silence over race was breached in 1980åäÌÝÌÕ1 , but in 1985 debate about racial issues was taken a step further .",1,5,breach,verb,"Make a gap in and break through (a wall, barrier, or defence)",the river breached its bank
"Last autumn , Dr Klinowska , Mr Goodson and their team put the theories into practice .",1,11,put,verb,Move to or place in a particular position.,I put my hand out towards her
"Some of the refugees had been living in Polish exile for as long as seven weeks , while others arrived only a few hours before West German diplomats announced they could leave .",0,6,live,verb,Remain alive.,I'll never forget it as long as I live
I 'd like you to give me a month .,1,5,give,verb,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
Some say they should bring back hanging ; others say it is the politicians they should hang ; but most say there is nothing anybody can do at all .,1,4,bring,verb,Take or go with (someone or something) to a place.,she brought Luke home from hospital
"Miss Williams said quietly to him , sounding shaky .",0,7,sound,verb,Emit or cause to emit sound.,a loud buzzer sounded
In this way she sets out a research agenda for applications-related research which serves a similar function to the spatial analysis research agenda set out by Openshaw at the beginning of Part Two .,0,13,serve,verb,Perform duties or services for (another person or an organization),Malcolm has served the church very faithfully
"He was a sensible and capable boy , an eldest child , so he moved closer , trying not to breathe , and stood steadfastly looking until he was confident of what he had seen : a body , must be a girl because it was wearing a skirt , lying face down , head towards the bottom of the embankment as if she had dived off the top .",0,65,dive,verb,Plunge head first into water with one's arms raised over one's head.,"she walked to the deep end, then she dived in"
"In the UK only a handful of county emergency planning departments ( Cumbria , for instance ) have built up resource databases in digital form and this needs to be promoted .",0,30,promote,verb,"Support or actively encourage (a cause, venture, etc.); further the progress of.",some regulation is still required to promote competition
"In Halton Borough , Cheshire , for instance , there are 13 notifiable installations , with over 20 000 people living within the defined consultation zones ( Petts 1988 ) .",0,20,live,verb,Remain alive.,I'll never forget it as long as I live
And write as well .,0,1,write,verb,"Mark (letters, words, or other symbols) on a surface, typically paper, with a pen, pencil, or similar implement.",he wrote his name on the paper
"I can not say precisely when I expect him to return , though I should suppose in about a week from now .",0,7,expect,verb,Regard (something) as likely to happen.,it's as well to expect the worst
"But this argument will seem less persuasive when we have discussed cases of manslaughter by reason of diminished responsibility : where a murder is reduced to manslaughter , the judge has a wide sentencing discretion and may , according to the facts of the case , select a determinate prison sentence , a hospital order , or life imprisonment .",0,46,select,verb,Carefully choose as being the best or most suitable.,children must select their GCSE subjects
Disgusting in n it !,0,0,disgusting,verb,Cause (someone) to feel revulsion or strong disapproval.,they were disgusted by the violence
"What 's so funny ? he asked pleasantly , putting the paper down .",0,9,put,verb,Move to or place in a particular position.,I put my hand out towards her
"Given this , determining the nature of the interactions between the variables becomes a matter of major difficulty .",0,3,determine,verb,Cause (something) to occur in a particular way or to have a particular nature.,it will be her mental attitude that determines her future
And just get the tested like me and your dad did .,0,4,test,verb,"Take measures to check the quality, performance, or reliability of (something), especially before putting it into widespread use or practice.",this range has not been tested on animals
Few contemporaries would have expected Balfour 's retirement to lead to a Unionist recovery .,1,9,lead,verb,"Cause (a person or animal) to go with one by holding them by the hand, a halter, a rope, etc. while moving forward.",she emerged leading a bay horse
"Yes , he said , I feel the same .",1,6,feel,verb,Be aware of (a person or object) through touching or being touched.,she felt someone touch her shoulder
Who said .,0,1,say,verb,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
Gilda laughed .,0,1,laugh,verb,Make the spontaneous sounds and movements of the face and body that are the instinctive expressions of lively amusement and sometimes also of derision.,he rarely smiled or laughed
The odd policy to put the stage in the middle of the room rather than at one end leads to a diminishing of the atmosphere ( the corners are seldom filled ) .,0,30,fill,verb,Cause (a space or container) to become full or almost full.,I filled the bottle with water
Have you got ta get a card for Julie as well ?,0,4,get,verb,Come to have (something); receive.,I got a letter from him the other day
"Eventually , Sir David 's office issued a statement about the Prime Minister .",1,6,issue,verb,Supply or distribute (something) for use or sale.,licences were issued indiscriminately to any company
When I ask the people of the estate what they want from this election some say they want Cheviot to rebuild it and others that it would be better grassed over .,0,15,say,verb,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
"Their protagonists argue that the law of murder is so important socially that derogation from the principle of maximum certainty should be allowed in favour of more accurate labelling by the courts ; opponents argue that the principle of maximum certainty is needed here specifically to reduce the risk of verdicts based on discriminatory or irrelevant factors , such as distaste for the defendant 's background , allegiance , or other activities .",0,2,argue,verb,"Give reasons or cite evidence in support of an idea, action, or theory, typically with the aim of persuading others to share one's view.",sociologists argue that inequalities in industrial societies are being reduced
"Moreover , national nodes are also being set up ; the recent IBM gift to GRID ( see above ) has ensured that powerful microcomputers have been installed in many African countries , together with national and continental data sets .",0,7,set,verb,"Put, lay, or stand (something) in a specified place or position.",Delaney set the mug of tea down
"Their 10-year-old daughter , Jessica , who is likely to be seen with her head buried in The Beano or a Roald Dahl novel , has provided the inspiration for many of her parents ' books .",0,11,see,verb,Perceive with the eyes; discern visually.,in the distance she could see the blue sea
He loved the place and he returned every year to play an often small part as umpire of races between undistinguished clubs far below the Olympic standard he was obliged to administer .,0,1,love,verb,Feel deep affection for (someone),he loved his sister dearly
"One result was the triumphant expansion of some charitable organizations , which rejoiced both at their new-found importance and at the Government 's munificence .",1,12,rejoice,verb,Feel or show great joy or delight.,we spent the evening rejoicing at our victory
"Not even the time he was dunked head first in a tub of dubious liquid , and brought up gasping for breath : Make him sing God Save the Queen ! they shouted .",0,25,sing,verb,"Make musical sounds with the voice, especially words with a set tune.",Bella sang to the baby
Erm I 'll give you those,0,3,give,verb,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
"His speech , however , came aftera 24-4 vote in the national executive to oppose a proportional representation motion which will be debated on Thursday .",0,14,oppose,verb,"Disagree with and attempt to prevent, especially by argument.",a majority of the electorate opposed EC membership
But the Moray Firth experiments were only possible after the naturalist Dr David Bellamy helped secure a donation from the Co-operative Wholesale Society .,1,15,secure,verb,Fix or attach (something) firmly so that it cannot be moved or lost.,pins secure the handle to the main body
No cos he do n't let me watch it !,0,7,watch,verb,Look at or observe attentively over a period of time.,Lucy watched him go
"This boat was called Dream Baby , and she was clearly an expensive infant for rods and whip-aerials and outriggers splayed from her upperworks like the antennae of some outlandish insect .",1,20,splay,verb,"Thrust or spread (things, especially limbs or fingers) out and apart.",her hands were splayed across his broad shoulders
"In the first group session the counselling method is registered in the course tutor 's notes ( Menary , 1986 ) by the explanation : This session aims to get participants to consider the subject of alcohol in ways they had not thought of in the past ( p. 3 ) .",0,42,think,verb,"Have a particular opinion, belief, or idea about someone or something.",she thought that nothing would be the same again
"Even though this kind of action may cost a lot , I believe it to be money well and necessarily spent because the health of our economy and the health of our environment are totally dependent upon each other .",0,7,cost,verb,(of an object or action) require the payment of (a specified sum of money) before it can be acquired or done.,each issue of the magazine costs £1
"There was an extraordinary gain of Ì´å£13.4 million , covering the Motorway Tyres disposal and more rationalisation costs .",1,9,cover,verb,"Put something on top of or in front of (something), especially in order to protect or conceal it.",the table had been covered with a checked tablecloth
"To complicate matters still further , however , it seems at least possible that the components of the earth system may best be predicted deterministically at some spatial and temporal scales but stochastically at others and that the basis of prediction will differ for different components .",0,9,seem,verb,Give the impression of being something or having a particular quality.,Dawn seemed annoyed
Where 'd you come from ?,0,3,come,verb,Move or travel towards or into a place thought of as near or familiar to the speaker.,Jessica came into the kitchen
"He finished dressing , then came and held her by the shoulders , kissing her lightly on the mouth .",0,7,hold,verb,"Grasp, carry, or support with one's hands.",she was holding a brown leather suitcase
Mike started to stride up and down the room .,0,1,start,verb,Begin or be reckoned from a particular point in time or space.,the season starts in September
"Both the Model Penal Code test and the Scots test may be reduced to circularity , however , for when one asks how extreme or how wicked the recklessness should be , the only possible answer is : wicked or extreme enough to justify the stigma of a murder conviction .",1,12,reduce,verb,"Make smaller or less in amount, degree, or size.",the need for businesses to reduce costs
Hence a suitable choice of will ensure that formula .,0,6,ensure,verb,Make certain that (something) will occur or be the case.,the client must ensure that accurate records are kept
want to swap it over,0,2,swap,verb,Take part in an exchange of.,we swapped phone numbers
"Some integrated services emerged in the early 1980s one playscheme was developed through a parent 's initiative , and an integrated adventure playground was established by a voluntary organisation .",1,3,emerge,verb,Move out of or away from something and become visible.,black ravens emerged from the fog
"I do n't want the disorder , the pain , the mess , or the misery of being in love .",0,3,want,verb,Have a desire to possess or do (something); wish for.,I want an apple
"He gave him a hand with a large oil drum , and then another , as Nell , tearing herself from her appointed task , dragged over a bench .",1,18,tear,verb,Pull (something) apart or to pieces with force.,I tore up the letter
The female soil possessed and misused by the masculine force of the Spanish invaders .,1,5,misused,verb,Use (something) in the wrong way or for the wrong purpose.,he was found guilty of misusing public funds
"Following Holling ( 1978 ) and Grossman ( 1983 ) , they conceptualized the man/environment relationship at a series of hierarchical levels :",0,0,follow,verb,Go or come after (a person or thing proceeding ahead); move or travel behind.,"she went back into the house, and Ben followed her"
It says here local building .,1,1,say,verb,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
and it does mean that they can relax you know about work and everything,1,7,relax,verb,Make or become less tense or anxious.,he relaxed and smiled confidently
They sat at the table in the dining area to eat an absurdly early high tea .,0,7,dining,verb,Make (someone) learn or remember an idea by constant repetition.,"a runner-up, he dinned into them, was a loser"
The authors of that report accepted that there is a theoretical limit of 2åäÌÝÌÕ3 weeks in explicit prediction of day-to-day fluctuations in weather because of the influence of small-scale turbulence within the large-scale dynamics ; such limits imply that medium and long-term prediction must inevitably be stochastic .,0,5,accept,verb,Consent to receive or undertake (something offered),he accepted a pen as a present
"Off you go Jess , go and be fed .",0,8,feed,verb,Make a payment to (someone) in return for services.,"Others offer discounts on software purchases to subscribers of their once-free, now fee'd, online service."
Those who broke their word were hunted down .,0,6,hunt,verb,Pursue and kill (a wild animal) for sport or food.,in the autumn they hunted deer
"He did n't know what Lewis meant about someone looking after the house but no doubt he , Adam , had at the time concocted some tale to keep his father quiet , to keep him away even .",0,6,mean,verb,Intend to convey or refer to (a particular thing); signify.,I don't know what you mean
"Dress varies , but will never be up .",0,1,vary,verb,"Differ in size, amount, degree, or nature from something else of the same general class.",the properties vary in price
Privacy is a ticklish business where close neighbours are concerned .,0,9,concern,verb,Relate to; be about.,the story concerns a friend of mine
"Apart from a particularly vicious-looking nose-job and alarming turquoise-coloured contact lenses , Rytasha is rather beautiful , and in the 1970s , when she went by the name of Ricki , she was a successful model ( she began life as Maxine Shenkman ) .",1,24,go,verb,Move from one place to another; travel.,he went out to the shops
"Even ignoring the effects of man , earth system processes operate at a variety of spatial and temporal scales ( see Fig. 9.1 ; see also Rosswall et al. 1988 ) .",0,10,operate,verb,"(of a person) control the functioning of (a machine, process, or system)",the Prime Minister operates a system of divide and rule
"Delaney averted his gaze from her , afraid of what he had seen in her eyes .",1,1,avert,verb,Turn away (one's eyes or thoughts),she averted her eyes while we made stilted conversation
"Bobby Robson was there to assess World Cup candidates , but nothing positive emerged from 90 minutes of scuffling that made one almost yearn for the more measured boredom of Rangers ' European Cup exit in Munich three days earlier .",1,5,assess,verb,"Evaluate or estimate the nature, ability, or quality of.",the committee must assess the relative importance of the issues
I would n't care if they made me dazed,0,8,dazed,verb,(especially of an emotional or physical shock) make (someone) unable to think or react properly.,she was dazed by his revelations
"As they set up the now empty suit with its back to the door , half slumped over a control panel , he settled down behind the curtained entrance of the showers .",0,2,set,verb,"Put, lay, or stand (something) in a specified place or position.",Delaney set the mug of tea down
"Contrast this with the position in jurisdictions where there are three or more degrees of homicide : pleas of guilty to first- and second-degree murders would be less frequent , since there would be the possibility of argument in court ( if no bargain was struck beforehand between prosecution and defence ) , and the defence might succeed in persuading the jury to reduce the degree of the killing .",1,57,succeed,verb,Achieve the desired aim or result.,keep trying and you will eventually succeed
"The support for the Express in 1912 "" provides for the introduction of Ì´å£50,000 or $60,000 to retain the only half-penny paper the Party possesses in London , and no less a sum than $700,000 to Ì´å£1 , 000,000 would be necessary to start a similar paper if the Daily Express were allowed to go .",1,54,go,verb,Move from one place to another; travel.,he went out to the shops
"Shepherd , more than any other contributor to this section , draws attention to the extent to which current efforts in the geographic information management field are constrained by the highly fragmented nature of both data suppliers and users both in sectoral and spatial terms , the great diversity of data sets in varying formats and the difficulties presented by institutional factors such as copyright provision , data ownership and the control of access to data .",0,11,draw,verb,"Produce (a picture or diagram) by making lines and marks on paper with a pencil, pen, etc.",he drew a map
"On a more modest basis , IBM UK have agreed to fund a pilot global population database being built in Birkbeck College to permit assessment of the impact of environmental change on the world s population .",0,18,build,verb,Construct (something) by putting parts or material together.,the ironworks were built in 1736
they get permission then ?,1,1,get,verb,Come to have (something); receive.,I got a letter from him the other day
"A sheet of rain had come down then , a hard , gusty shower , while they were laying the squares of turf back in place , and Adam had said something about the rain making the grass grow quickly , the rain being on their side .",0,18,lay,verb,Put (something) down gently or carefully.,she laid the baby in his cot
