sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"Education has been directed at the production of the rational , the free , the independent of mind , the dignified , in short , the autonomous human being .",0,1,has,VERB,"Possess, own, or hold.",he had a new car and a boat
"Education has been directed at the production of the rational , the free , the independent of mind , the dignified , in short , the autonomous human being .",0,2,been,VERB,Exist.,there are no easy answers
"Education has been directed at the production of the rational , the free , the independent of mind , the dignified , in short , the autonomous human being .",1,3,directed,VERB,Control the operations of; manage or govern.,an economic elite directed the nation's affairs
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",0,6,has,VERB,"Possess, own, or hold.",he had a new car and a boat
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",0,8,been,VERB,Exist.,there are no easy answers
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",1,20,designed,VERB,"Decide upon the look and functioning of (a building, garment, or other object), by making a detailed drawing of it.",a number of architectural students were designing a factory
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",0,22,facilitate,VERB,Make (an action or process) easy or easier.,schools were located in the same campus to facilitate the sharing of resources
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",0,35,has,VERB,"Possess, own, or hold.",he had a new car and a boat
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",0,36,been,VERB,Exist.,there are no easy answers
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",0,37,masculinised,VERB,Induce male physiological characteristics in.,male sex steroids masculinize female hyenas
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",0,50,have,VERB,"Possess, own, or hold.",he had a new car and a boat
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",1,52,admitted,VERB,Confess to be true or to be the case.,the Home Office finally admitted that several prisoners had been injured
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",1,55,defining,VERB,"State or describe exactly the nature, scope, or meaning of.",the contract will seek to define the client's obligations
"Yet because the philosopher 's adult has traditionally been male , his children boy children , and his educational programmes designed to facilitate the transition between them , the ideal of the fully human person has been masculinised to the point where otherwise thoughtful and sometimes good and wise men have unashamedly admitted that this defining ideal is not applicable to half the species .",0,57,is,VERB,Exist.,there are no easy answers
"Rationality turns into narrow intellectualism , freedom into licence , independence into isolationism , dignity into selfish pride ; the autonomous human being turns out to be no more than a social atom after all .",0,1,turns,VERB,Move in a circular direction wholly or partly round an axis or point.,the big wheel was turning
"Rationality turns into narrow intellectualism , freedom into licence , independence into isolationism , dignity into selfish pride ; the autonomous human being turns out to be no more than a social atom after all .",1,23,turns,VERB,Move in a circular direction wholly or partly round an axis or point.,the big wheel was turning
"Rationality turns into narrow intellectualism , freedom into licence , independence into isolationism , dignity into selfish pride ; the autonomous human being turns out to be no more than a social atom after all .",0,26,be,VERB,Exist.,there are no easy answers
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",1,2,occurs,VERB,Happen; take place.,the accident occurred at about 3.30 p.m.
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",0,7,are,VERB,Exist.,there are no easy answers
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",1,23,defining,VERB,"State or describe exactly the nature, scope, or meaning of.",the contract will seek to define the client's obligations
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",0,35,have,VERB,"Possess, own, or hold.",he had a new car and a boat
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",0,36,had,VERB,"Possess, own, or hold.",he had a new car and a boat
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",0,38,seek,VERB,Attempt to find (something),they came here to seek shelter from biting winter winds
"The degeneration occurs , not because men are congenitally or even incorrigibly narrow , libertine , isolated or selfish , but because in defining themselves as autonomous beings in opposition to other human beings they have had to seek what separates them as a group from others .",1,40,separates,VERB,Cause to move or be apart.,both owners were trying to separate the dogs
It is a curiously paradoxical foundation uponupon which to build a theory of autonomy .,0,1,is,VERB,Exist.,there are no easy answers
It is a curiously paradoxical foundation uponupon which to build a theory of autonomy .,1,9,build,VERB,Construct (something) by putting parts or material together.,the ironworks were built in 1736
Moral autonomy is concerned with individuals not with groups ; a conception of autonomy which depends upon group membership displays its own contradiction .,0,2,is,VERB,Exist.,there are no easy answers
Moral autonomy is concerned with individuals not with groups ; a conception of autonomy which depends upon group membership displays its own contradiction .,1,3,concerned,VERB,Relate to; be about.,the story concerns a friend of mine
Moral autonomy is concerned with individuals not with groups ; a conception of autonomy which depends upon group membership displays its own contradiction .,0,15,depends,VERB,Be controlled or determined by.,differences in earnings depended on a wide variety of factors
Moral autonomy is concerned with individuals not with groups ; a conception of autonomy which depends upon group membership displays its own contradiction .,1,19,displays,VERB,Put (something) in a prominent place in order that it may readily be seen.,the palace used to display a series of tapestries
"There are , of course , the familiar and obvious reasons connected with women 's traditional role in child-rearing but there are less obvious reasons too .",0,1,are,VERB,Exist.,there are no easy answers
"There are , of course , the familiar and obvious reasons connected with women 's traditional role in child-rearing but there are less obvious reasons too .",1,11,connected,VERB,Bring together or into contact so that a real or notional link is established.,the electrodes were connected to a recording device
"There are , of course , the familiar and obvious reasons connected with women 's traditional role in child-rearing but there are less obvious reasons too .",0,18,child-rearing,VERB,,
"There are , of course , the familiar and obvious reasons connected with women 's traditional role in child-rearing but there are less obvious reasons too .",0,21,are,VERB,Exist.,there are no easy answers
When philosophers dismiss women as Ã¢ÂÂ not-men they frequently do more than simply lump them together with children or lunatics .,1,2,dismiss,VERB,Order or allow to leave; send away.,she dismissed the taxi at the corner of the road
When philosophers dismiss women as Ã¢ÂÂ not-men they frequently do more than simply lump them together with children or lunatics .,0,9,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
When philosophers dismiss women as Ã¢ÂÂ not-men they frequently do more than simply lump them together with children or lunatics .,0,13,lump,VERB,Put in an indiscriminate mass or group; treat as alike without regard for particulars.,Hong Kong and Bangkok tend to be lumped together in holiday brochures
Explicitly or implicitly the suggestion is that women are children or lunatics or whichever other company they keep .,0,5,is,VERB,Exist.,there are no easy answers
Explicitly or implicitly the suggestion is that women are children or lunatics or whichever other company they keep .,0,8,are,VERB,Exist.,there are no easy answers
Explicitly or implicitly the suggestion is that women are children or lunatics or whichever other company they keep .,1,17,keep,VERB,Have or retain possession of.,"return one copy to me, keeping the other for your files"
It would be well to know just what this entails .,0,1,would,VERB,(expressing the conditional mood) indicating the consequence of an imagined event or situation.,he said he would be away for a couple of days
It would be well to know just what this entails .,0,2,be,VERB,Exist.,there are no easy answers
It would be well to know just what this entails .,0,5,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
It would be well to know just what this entails .,1,9,entails,VERB,Involve (something) as a necessary or inevitable part or consequence.,a situation which entails considerable risks
Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,1,1,said,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,0,4,remain,VERB,"Continue to exist, especially after other similar people or things have ceased to do so.",a cloister is all that remains of the monastery
Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,0,12,would,VERB,(expressing the conditional mood) indicating the consequence of an imagined event or situation.,he said he would be away for a couple of days
Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,0,13,be,VERB,Exist.,there are no easy answers
Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,0,16,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,0,19,thought,VERB,"Have a particular opinion, belief, or idea about someone or something.",she thought that nothing would be the same again
Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,0,21,were,VERB,Exist.,there are no easy answers
"A common result of this is that when the philosophers deny autonomy to women , they do so for the same sorts of reason that they deny it to children and cite lack of rationality , capriciousness and vulnerability among their characteristics .",0,5,is,VERB,Exist.,there are no easy answers
"A common result of this is that when the philosophers deny autonomy to women , they do so for the same sorts of reason that they deny it to children and cite lack of rationality , capriciousness and vulnerability among their characteristics .",0,10,deny,VERB,State that one refuses to admit the truth or existence of.,both firms deny any responsibility for the tragedy
"A common result of this is that when the philosophers deny autonomy to women , they do so for the same sorts of reason that they deny it to children and cite lack of rationality , capriciousness and vulnerability among their characteristics .",0,16,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
"A common result of this is that when the philosophers deny autonomy to women , they do so for the same sorts of reason that they deny it to children and cite lack of rationality , capriciousness and vulnerability among their characteristics .",0,26,deny,VERB,State that one refuses to admit the truth or existence of.,both firms deny any responsibility for the tragedy
"A common result of this is that when the philosophers deny autonomy to women , they do so for the same sorts of reason that they deny it to children and cite lack of rationality , capriciousness and vulnerability among their characteristics .",0,31,cite,VERB,"Refer to (a passage, book, or author) as evidence for or justification of an argument or statement, especially in a scholarly work.",authors who are highly regarded by their peers tend to be cited
We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,0,1,can,VERB,Be able to.,they can run fast
We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,0,2,do,VERB,"Perform (an action, the precise nature of which is often unspecified)",very little work has been done in this field
We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,0,6,reject,VERB,"Dismiss as inadequate, unacceptable, or faulty.",union negotiators rejected a 1.5 per cent pay award
We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,0,13,can,VERB,Be able to.,they can run fast
We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,0,14,ask,VERB,Say something in order to obtain an answer or some information.,I asked her what she meant
We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,0,18,are,VERB,Exist.,there are no easy answers
We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,0,23,is,VERB,Exist.,there are no easy answers
We can do more than to reject such descriptions of ourselves ; we can ask further questions : are children like this ? is this why children are not autonomous ?,0,27,are,VERB,Exist.,there are no easy answers
"Again , women well know what it is like to be treated as children and they find it offensive .",0,4,know,VERB,"Be aware of through observation, inquiry, or information.",most people know that CFCs can damage the ozone layer
"Again , women well know what it is like to be treated as children and they find it offensive .",0,7,is,VERB,Exist.,there are no easy answers
"Again , women well know what it is like to be treated as children and they find it offensive .",0,10,be,VERB,Exist.,there are no easy answers
"Again , women well know what it is like to be treated as children and they find it offensive .",0,11,treated,VERB,Behave towards or deal with in a certain way.,she had been brutally treated
"Again , women well know what it is like to be treated as children and they find it offensive .",1,16,find,VERB,Discover or perceive by chance or unexpectedly.,Lindsey looked up to find Neil watching her
It would therefore be reasonable to consider whether children find it offensive to be treated like children .,0,1,would,VERB,(expressing the conditional mood) indicating the consequence of an imagined event or situation.,he said he would be away for a couple of days
It would therefore be reasonable to consider whether children find it offensive to be treated like children .,0,3,be,VERB,Exist.,there are no easy answers
It would therefore be reasonable to consider whether children find it offensive to be treated like children .,1,6,consider,VERB,"Think carefully about (something), typically before making a decision.",each application is considered on its merits
It would therefore be reasonable to consider whether children find it offensive to be treated like children .,1,9,find,VERB,Discover or perceive by chance or unexpectedly.,Lindsey looked up to find Neil watching her
It would therefore be reasonable to consider whether children find it offensive to be treated like children .,0,13,be,VERB,Exist.,there are no easy answers
It would therefore be reasonable to consider whether children find it offensive to be treated like children .,0,14,treated,VERB,Behave towards or deal with in a certain way.,she had been brutally treated
Is being treated as a child an intrinsically humiliating and self-denying experience ?,0,0,Is,VERB,Exist.,there are no easy answers
Is being treated as a child an intrinsically humiliating and self-denying experience ?,0,1,being,VERB,Exist.,there are no easy answers
Is being treated as a child an intrinsically humiliating and self-denying experience ?,0,2,treated,VERB,Behave towards or deal with in a certain way.,she had been brutally treated
Is being treated as a child an intrinsically humiliating and self-denying experience ?,0,10,self-denying,VERB,,
What is it to be treated as a child ?,0,1,is,VERB,Exist.,there are no easy answers
What is it to be treated as a child ?,0,4,be,VERB,Exist.,there are no easy answers
What is it to be treated as a child ?,0,5,treated,VERB,Behave towards or deal with in a certain way.,she had been brutally treated
Women philosophers are in a special position to consider such questions for in the image of the philosopher 's child they see themselves .,0,2,are,VERB,Exist.,there are no easy answers
Women philosophers are in a special position to consider such questions for in the image of the philosopher 's child they see themselves .,1,8,consider,VERB,"Think carefully about (something), typically before making a decision.",each application is considered on its merits
Women philosophers are in a special position to consider such questions for in the image of the philosopher 's child they see themselves .,1,21,see,VERB,Perceive with the eyes; discern visually.,in the distance she could see the blue sea
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",0,1,is,VERB,Exist.,there are no easy answers
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",0,13,is,VERB,Exist.,there are no easy answers
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",0,15,should,VERB,"Used to indicate obligation, duty, or correctness, typically when criticizing someone's actions.",he should have been careful
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",1,16,form,VERB,Bring together parts or combine to create (something),the company was formed in 1982
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",0,35,is,VERB,Exist.,there are no easy answers
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",1,36,bound,VERB,Tie or fasten (something) tightly together.,they bound her hands and feet
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",1,38,have,VERB,"Possess, own, or hold.",he had a new car and a boat
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",0,46,are,VERB,Exist.,there are no easy answers
"It is no accident that the liberation of women , such as it is , should form part of a wider movement of liberation in general ; liberation for one part of the Ã¢ÂÂ not-men is bound to have a knock-on effect when your fellow groups are sometimes quite literally identified with you .",0,50,identified,VERB,Establish or indicate who or what (someone or something) is.,the judge ordered that the girl should not be identified
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",0,10,are,VERB,Exist.,there are no easy answers
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",0,15,is,VERB,Exist.,there are no easy answers
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",0,23,shall,VERB,(in the first person) expressing the future tense.,this time next week I shall be in Scotland
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",1,24,see,VERB,Perceive with the eyes; discern visually.,in the distance she could see the blue sea
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",0,31,is,VERB,Exist.,there are no easy answers
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",0,33,assumed,VERB,"Suppose to be the case, without proof.",topics which assume detailed knowledge of local events
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",1,40,showing,VERB,Allow or cause (something) to be visible.,a white blouse will show the blood
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",1,49,distinguishing,VERB,Recognize or treat (someone or something) as different.,the child is perfectly capable of distinguishing reality from fantasy
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",0,54,is,VERB,Exist.,there are no easy answers
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",1,60,commits,VERB,"Perpetrate or carry out (a mistake, crime, or immoral act)",he committed an uncharacteristic error
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",0,69,is,VERB,Exist.,there are no easy answers
"The assumption that all groups in the Ã¢ÂÂ not-men class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .",1,72,distinguishing,VERB,Recognize or treat (someone or something) as different.,the child is perfectly capable of distinguishing reality from fantasy
Ã¢ÂÂ That 's what they used to say about women is not a proof that saying it about a child is false .,0,2,'s,VERB,,
Ã¢ÂÂ That 's what they used to say about women is not a proof that saying it about a child is false .,0,5,used,VERB,"Take, hold, or deploy (something) as a means of accomplishing or achieving something; employ.",she used her key to open the front door
Ã¢ÂÂ That 's what they used to say about women is not a proof that saying it about a child is false .,1,7,say,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
Ã¢ÂÂ That 's what they used to say about women is not a proof that saying it about a child is false .,0,10,is,VERB,Exist.,there are no easy answers
Ã¢ÂÂ That 's what they used to say about women is not a proof that saying it about a child is false .,1,15,saying,VERB,"Utter words so as to convey information, an opinion, a feeling or intention, or an instruction.","‘Thank you,’ he said"
Ã¢ÂÂ That 's what they used to say about women is not a proof that saying it about a child is false .,0,20,is,VERB,Exist.,there are no easy answers
But it should make us very suspicious .,0,2,should,VERB,"Used to indicate obligation, duty, or correctness, typically when criticizing someone's actions.",he should have been careful
But it should make us very suspicious .,1,3,make,VERB,Form (something) by putting parts together or combining substances; create.,my grandmother made a dress for me
"That when women are given the vote it follows that children should be given it too is no argument at all , but a version of it occurs in modern debates over the justice or injustice of Mill 's famous disclaimer in his essay On Liberty .",0,3,are,VERB,Exist.,there are no easy answers
"That when women are given the vote it follows that children should be given it too is no argument at all , but a version of it occurs in modern debates over the justice or injustice of Mill 's famous disclaimer in his essay On Liberty .",1,4,given,VERB,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
"That when women are given the vote it follows that children should be given it too is no argument at all , but a version of it occurs in modern debates over the justice or injustice of Mill 's famous disclaimer in his essay On Liberty .",1,8,follows,VERB,Go or come after (a person or thing proceeding ahead); move or travel behind.,"she went back into the house, and Ben followed her"
"That when women are given the vote it follows that children should be given it too is no argument at all , but a version of it occurs in modern debates over the justice or injustice of Mill 's famous disclaimer in his essay On Liberty .",0,11,should,VERB,"Used to indicate obligation, duty, or correctness, typically when criticizing someone's actions.",he should have been careful
"That when women are given the vote it follows that children should be given it too is no argument at all , but a version of it occurs in modern debates over the justice or injustice of Mill 's famous disclaimer in his essay On Liberty .",0,12,be,VERB,Exist.,there are no easy answers
"That when women are given the vote it follows that children should be given it too is no argument at all , but a version of it occurs in modern debates over the justice or injustice of Mill 's famous disclaimer in his essay On Liberty .",1,13,given,VERB,Freely transfer the possession of (something) to (someone),she gave him presents and clothes
"That when women are given the vote it follows that children should be given it too is no argument at all , but a version of it occurs in modern debates over the justice or injustice of Mill 's famous disclaimer in his essay On Liberty .",0,16,is,VERB,Exist.,there are no easy answers
"That when women are given the vote it follows that children should be given it too is no argument at all , but a version of it occurs in modern debates over the justice or injustice of Mill 's famous disclaimer in his essay On Liberty .",1,27,occurs,VERB,Happen; take place.,the accident occurred at about 3.30 p.m.
"Having denied that we may ever legitimately interfere with the liberty of another except on the grounds of self-protection , Mill ( 1910 ) asserts :",0,0,Having,VERB,"Possess, own, or hold.",he had a new car and a boat
"Having denied that we may ever legitimately interfere with the liberty of another except on the grounds of self-protection , Mill ( 1910 ) asserts :",0,1,denied,VERB,State that one refuses to admit the truth or existence of.,both firms deny any responsibility for the tragedy
"Having denied that we may ever legitimately interfere with the liberty of another except on the grounds of self-protection , Mill ( 1910 ) asserts :",0,4,may,VERB,Expressing possibility.,that may be true
"Having denied that we may ever legitimately interfere with the liberty of another except on the grounds of self-protection , Mill ( 1910 ) asserts :",0,7,interfere,VERB,Intervene in a situation without invitation or necessity.,you promised not to interfere
"Having denied that we may ever legitimately interfere with the liberty of another except on the grounds of self-protection , Mill ( 1910 ) asserts :",1,24,asserts,VERB,State a fact or belief confidently and forcefully.,the company asserts that the cuts will not affect development
this principle is meant to apply only to human beings in the maturity of their faculties .,0,2,is,VERB,Exist.,there are no easy answers
this principle is meant to apply only to human beings in the maturity of their faculties .,0,3,meant,VERB,Intend to convey or refer to (a particular thing); signify.,I don't know what you mean
this principle is meant to apply only to human beings in the maturity of their faculties .,1,5,apply,VERB,Make a formal application or request.,you need to apply to the local authority for a grant
We are not speaking of children or of young persons below the age which the law may fix as that of manhood or womanhood .,0,1,are,VERB,Exist.,there are no easy answers
We are not speaking of children or of young persons below the age which the law may fix as that of manhood or womanhood .,1,3,speaking,VERB,Say something in order to convey information or to express a feeling.,in his agitation he was unable to speak
We are not speaking of children or of young persons below the age which the law may fix as that of manhood or womanhood .,0,16,may,VERB,Expressing possibility.,that may be true
We are not speaking of children or of young persons below the age which the law may fix as that of manhood or womanhood .,1,17,fix,VERB,Fasten (something) securely in a particular place or position.,they had candles fixed to their helmets
Those who are still in a state to require being taken care of by others must be protected against their own actions as well as against external injury .,0,2,are,VERB,Exist.,there are no easy answers
Those who are still in a state to require being taken care of by others must be protected against their own actions as well as against external injury .,0,8,require,VERB,Need for a particular purpose.,three patients required operations
Those who are still in a state to require being taken care of by others must be protected against their own actions as well as against external injury .,0,9,being,VERB,Exist.,there are no easy answers
Those who are still in a state to require being taken care of by others must be protected against their own actions as well as against external injury .,1,10,taken,VERB,Lay hold of (something) with one's hands; reach for and hold.,Mrs Morgan took another biscuit
Those who are still in a state to require being taken care of by others must be protected against their own actions as well as against external injury .,0,15,must,VERB,Be obliged to; should (expressing necessity),you must show your ID card
Those who are still in a state to require being taken care of by others must be protected against their own actions as well as against external injury .,0,16,be,VERB,Exist.,there are no easy answers
Those who are still in a state to require being taken care of by others must be protected against their own actions as well as against external injury .,0,17,protected,VERB,Keep safe from harm or injury.,he tried to protect Kelly from the attack
"This view , as we shall see , has been attacked on the grounds that it rests on the false assumption that the distinction between adults and children is identical with the distinction between rational and non-rational beings .",0,5,shall,VERB,(in the first person) expressing the future tense.,this time next week I shall be in Scotland
"This view , as we shall see , has been attacked on the grounds that it rests on the false assumption that the distinction between adults and children is identical with the distinction between rational and non-rational beings .",1,6,see,VERB,Perceive with the eyes; discern visually.,in the distance she could see the blue sea
"This view , as we shall see , has been attacked on the grounds that it rests on the false assumption that the distinction between adults and children is identical with the distinction between rational and non-rational beings .",0,8,has,VERB,"Possess, own, or hold.",he had a new car and a boat
"This view , as we shall see , has been attacked on the grounds that it rests on the false assumption that the distinction between adults and children is identical with the distinction between rational and non-rational beings .",0,9,been,VERB,Exist.,there are no easy answers
"This view , as we shall see , has been attacked on the grounds that it rests on the false assumption that the distinction between adults and children is identical with the distinction between rational and non-rational beings .",1,10,attacked,VERB,Take aggressive military action against (a place or enemy forces) with weapons or armed force.,in February the Germans attacked Verdun
