sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"Of course , this last point does not show that there is no link between parent-child relations and crime and delinquency .",0,1,course,ADV,,
"Of course , this last point does not show that there is no link between parent-child relations and crime and delinquency .",0,7,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Of course , this last point does not show that there is no link between parent-child relations and crime and delinquency .",0,10,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"The problem with assessing the influence of parental and family dimensions , such as weak supervision or parental criminality , is the fact that they are closely linked to various aspects of social and economic disadvantage , such as poverty , overcrowding and poor housing .",1,26,closely,ADV,With little or no space or time in between.,closely spaced homes
"We can hardly do justice to the wide scope of psychological theories here , but there are some basic ideas and assumptions which underlie such theorizing .",0,2,hardly,ADV,Scarcely (used to qualify a statement by saying that it is true to an insignificant degree),the little house in which he lived was hardly bigger than a hut
"We can hardly do justice to the wide scope of psychological theories here , but there are some basic ideas and assumptions which underlie such theorizing .",1,12,here,ADV,"In, at, or to this place or position.",they have lived here most of their lives
"We can hardly do justice to the wide scope of psychological theories here , but there are some basic ideas and assumptions which underlie such theorizing .",0,15,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"To summarise , these biological and psychological theories hold that the criminal is a particular type of person , apart from the rest of society and with a special predisposition toward criminal behaviour .",0,19,apart,ADV,(of two or more people or things) separated by a specified distance in time or space.,two stone gateposts some thirty feet apart
"While there are , no doubt , predispositions toward criminal behaviour , and clearly certain characteristics are inherited , most sociologists would reject these Ã¢ÂÂ individual pathology sort of theories .",0,1,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"While there are , no doubt , predispositions toward criminal behaviour , and clearly certain characteristics are inherited , most sociologists would reject these Ã¢ÂÂ individual pathology sort of theories .",0,4,no,ADV,,
"While there are , no doubt , predispositions toward criminal behaviour , and clearly certain characteristics are inherited , most sociologists would reject these Ã¢ÂÂ individual pathology sort of theories .",0,13,clearly,ADV,In a clear manner; with clarity.,her ability to write clearly
While some offenders suffer from mental disorders the vast majority do not .,0,11,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Furthermore , if criminals are abnormal then it follows that a large proportion of the population must also be abnormal .",0,0,Furthermore,ADV,In addition; besides (used to introduce a fresh consideration in an argument),"It was also a highly desirable political end. Furthermore, it gave the English a door into France"
"Furthermore , if criminals are abnormal then it follows that a large proportion of the population must also be abnormal .",0,6,then,ADV,At that time; at the time in question.,I was living in Cairo then
"Furthermore , if criminals are abnormal then it follows that a large proportion of the population must also be abnormal .",0,17,also,ADV,In addition; too.,"a brilliant linguist, he was also interested in botany"
"For numerous studies have shown that a high percentage of the population have committed criminal offences , in particular high proportions of juveniles , and it is difficult to believe that they are all different or abnormal .",0,33,all,ADV,Completely.,dressed all in black
"In Chapter One , it was stressed that crime can not be considered aside from its social context , that it is dependent on society defining certain actions as criminal , and on the reaction of others to such actions .",0,10,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"In Chapter One , it was stressed that crime can not be considered aside from its social context , that it is dependent on society defining certain actions as criminal , and on the reaction of others to such actions .",0,13,aside,ADV,To one side; out of the way.,he pushed his plate aside
In recent years there has been a steady accumulation of evidence that personality and allied affective factors play a crucial role in determining subject choice and student success .,0,3,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"Unfortunately , this evidence has tended to be fragmentary , a collection of separate , discrete pieces of information lacking a synthesizing theory to provide cohesion and predictive power .",0,0,Unfortunately,ADV,It is unfortunate that.,"unfortunately, we do not have the time to interview every applicant"
The few models which have been developed to date may have been correct as far as they go but are clearly incomplete .,0,13,as,ADV,Used in comparisons to refer to the extent or degree of something.,go as fast as you can
The few models which have been developed to date may have been correct as far as they go but are clearly incomplete .,1,14,far,ADV,"At, to, or by a great distance (used to indicate the extent to which one thing is distant from another)",the house was not too far away
The few models which have been developed to date may have been correct as far as they go but are clearly incomplete .,0,20,clearly,ADV,In a clear manner; with clarity.,her ability to write clearly
"For example Roe ( 1952 ) , Eiduson ( 1962 ) and McClelland ( 1962 ) suggested that male scientists often experienced a lonely childhood , perhaps suffering social isolation through illness or family circumstances , so that they developed a strong interest in their surrounding material world and a below average interest in other people and relationships .",0,20,often,ADV,Frequently; many times.,he often goes for long walks by himself
"For example Roe ( 1952 ) , Eiduson ( 1962 ) and McClelland ( 1962 ) suggested that male scientists often experienced a lonely childhood , perhaps suffering social isolation through illness or family circumstances , so that they developed a strong interest in their surrounding material world and a below average interest in other people and relationships .",0,26,perhaps,ADV,Used to express uncertainty or possibility.,perhaps I should have been frank with him
Maslow ( 1966 ) and Hudson ( 1966 and 1968 ) saw science as providing an emotionally undemanding activity appealing to boys moving from the calm of latency to the turbulence of adolescence .,0,16,emotionally,ADV,In a way that relates to a person's emotions.,an opportunity for parent and child to connect emotionally
"Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .",0,0,Even,ADV,Used to emphasize something surprising or extreme.,they have never even heard of the United States
"Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .",0,7,still,ADV,Up to and including the present or the time mentioned; even now (or then) as formerly.,he still lives with his mother
"Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .",0,15,particularly,ADV,To a higher degree than is usual or average.,I don't particularly want to be reminded of that time
"Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .",0,16,why,ADV,For what reason or purpose.,why did he do it?
"Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .",0,21,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
Arising from the evidence in the literature and from our empirical studies at Chelsea College it is now possible to offer a model which is compatible with all the evidence and which also has considerable predictive potential .,0,17,now,ADV,At the present time or moment.,where are you living now?
Arising from the evidence in the literature and from our empirical studies at Chelsea College it is now possible to offer a model which is compatible with all the evidence and which also has considerable predictive potential .,0,32,also,ADV,In addition; too.,"a brilliant linguist, he was also interested in botany"
The evidence for an association between personality characteristics and an interest in science has been more fully reviewed by Head ( 1979 ) .,0,15,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
The evidence for an association between personality characteristics and an interest in science has been more fully reviewed by Head ( 1979 ) .,0,16,fully,ADV,Completely or entirely; to the fullest extent.,I fully understand the fears of the workers
We need now only take note of the most salient features .,0,2,now,ADV,At the present time or moment.,where are you living now?
We need now only take note of the most salient features .,0,3,only,ADV,And no one or nothing more besides; solely.,there are only a limited number of tickets available
"The predominance of males , particularly in the physical sciences and engineering , throughout the Western world can no longer be satisfactorily attributed to cognitive differences , which are too small , nor to institutional factors .",0,5,particularly,ADV,To a higher degree than is usual or average.,I don't particularly want to be reminded of that time
"The predominance of males , particularly in the physical sciences and engineering , throughout the Western world can no longer be satisfactorily attributed to cognitive differences , which are too small , nor to institutional factors .",0,18,no,ADV,,
"The predominance of males , particularly in the physical sciences and engineering , throughout the Western world can no longer be satisfactorily attributed to cognitive differences , which are too small , nor to institutional factors .",0,19,longer,ADV,For a long time.,we hadn't known them long
"The predominance of males , particularly in the physical sciences and engineering , throughout the Western world can no longer be satisfactorily attributed to cognitive differences , which are too small , nor to institutional factors .",0,21,satisfactorily,ADV,In a way that fulfils expectations or needs; acceptably.,the matter is considered to be satisfactorily resolved
"The predominance of males , particularly in the physical sciences and engineering , throughout the Western world can no longer be satisfactorily attributed to cognitive differences , which are too small , nor to institutional factors .",0,29,too,ADV,"To a higher degree than is desirable, permissible, or possible; excessively.",he was driving too fast
Equal opportunity in education and employment has not made science any more popular with women .,0,7,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
Equal opportunity in education and employment has not made science any more popular with women .,0,11,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
"Furthermore , the characteristics of those students who do opt for science show clear sex differences .",0,0,Furthermore,ADV,In addition; besides (used to introduce a fresh consideration in an argument),"It was also a highly desirable political end. Furthermore, it gave the English a door into France"
"Male scientists , both science students and mature , professional scientists , tend to be emotionally reticent , disliking overt emotional expression in others and themselves , and depending upon their partners in personal relationships to take the emotional initiatives .",0,15,emotionally,ADV,In a way that relates to a person's emotions.,an opportunity for parent and child to connect emotionally
"They will also tend to be authoritarian , conservative and controlled in their thinking .",0,2,also,ADV,In addition; too.,"a brilliant linguist, he was also interested in botany"
These differences can be seen quite early on ; we have found boys aged 14 years who were opting for science to be significantly more authoritarian than their peers .,0,5,quite,ADV,To the utmost or most absolute extent or degree; absolutely; completely.,it's quite out of the question
These differences can be seen quite early on ; we have found boys aged 14 years who were opting for science to be significantly more authoritarian than their peers .,0,6,early,ADV,,
These differences can be seen quite early on ; we have found boys aged 14 years who were opting for science to be significantly more authoritarian than their peers .,1,7,on,ADV,Physically in contact with and supported by a surface.,make sure the lid is on
These differences can be seen quite early on ; we have found boys aged 14 years who were opting for science to be significantly more authoritarian than their peers .,0,23,significantly,ADV,In a sufficiently great or important way as to be worthy of attention.,energy bills have increased significantly this year
These differences can be seen quite early on ; we have found boys aged 14 years who were opting for science to be significantly more authoritarian than their peers .,0,24,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
"Girls choosing science are not particularly emotionally reticent or rigid in their thinking , although they do seem to have low self-esteem in terms of being socially and sexually attractive .",0,4,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Girls choosing science are not particularly emotionally reticent or rigid in their thinking , although they do seem to have low self-esteem in terms of being socially and sexually attractive .",0,5,particularly,ADV,To a higher degree than is usual or average.,I don't particularly want to be reminded of that time
"Girls choosing science are not particularly emotionally reticent or rigid in their thinking , although they do seem to have low self-esteem in terms of being socially and sexually attractive .",0,6,emotionally,ADV,In a way that relates to a person's emotions.,an opportunity for parent and child to connect emotionally
"Girls choosing science are not particularly emotionally reticent or rigid in their thinking , although they do seem to have low self-esteem in terms of being socially and sexually attractive .",0,26,socially,ADV,In a way that relates to society or its organization.,a socially engaged writer
"Girls choosing science are not particularly emotionally reticent or rigid in their thinking , although they do seem to have low self-esteem in terms of being socially and sexually attractive .",0,28,sexually,ADV,"In a way that relates to the instincts, physiological processes, and activities connected with physical attraction or intimate physical contact between individuals.",I'm sexually attracted to powerful people
We also know that at about the age of 13 a very high proportion of boys are attracted to science and scientific careers .,0,1,also,ADV,In addition; too.,"a brilliant linguist, he was also interested in botany"
We also know that at about the age of 13 a very high proportion of boys are attracted to science and scientific careers .,0,11,very,ADV,In a high degree.,a very large amount
"Thereafter , there is a steady decline of interest in science and this disillusionment extends right through the secondary-school years and into the undergraduate period .",0,0,Thereafter,ADV,After that time.,thereafter she spent much of her life abroad
"Thereafter , there is a steady decline of interest in science and this disillusionment extends right through the secondary-school years and into the undergraduate period .",0,2,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"Thereafter , there is a steady decline of interest in science and this disillusionment extends right through the secondary-school years and into the undergraduate period .",0,15,right,ADV,To the furthest or most complete extent or degree (used for emphasis),the car spun right off the track
"In contrast , only a minority of girls express an interest in science at any age but there is no obvious swing from science in the middle and late teens .",0,3,only,ADV,And no one or nothing more besides; solely.,there are only a limited number of tickets available
"In contrast , only a minority of girls express an interest in science at any age but there is no obvious swing from science in the middle and late teens .",0,17,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"For example , girls at the age of 12 and 14 years seem to take a more mature attitude to personal relationships , seeing their complexity and reciprocal nature , while boys are more exploitative .",0,16,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
"For example , girls at the age of 12 and 14 years seem to take a more mature attitude to personal relationships , seeing their complexity and reciprocal nature , while boys are more exploitative .",0,33,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
"In relation to the sentence stem Ã¢ÂÂ A girl and her mother Ã¢ÂÂ¦ , girls often produce responses like Ã¢ÂÂ often go through a bad patch for a year but once they learn to understand each other , become the best of friends or Ã¢ÂÂ can help each other with their problems .",0,15,often,ADV,Frequently; many times.,he often goes for long walks by himself
"In relation to the sentence stem Ã¢ÂÂ A girl and her mother Ã¢ÂÂ¦ , girls often produce responses like Ã¢ÂÂ often go through a bad patch for a year but once they learn to understand each other , become the best of friends or Ã¢ÂÂ can help each other with their problems .",0,20,often,ADV,Frequently; many times.,he often goes for long walks by himself
"Similar questions , when asked of boys , tend to produce banal responses or exploitative ones , for example the parent is seen as the source of money .",0,3,when,ADV,At what time.,when did you last see him?
"If we compare boys of 14 years of age who opt for science with other boys , we find that the former have very cut-and-dried views on many issues .",0,23,very,ADV,In a high degree.,a very large amount
"For example , they take the view that Ã¢ÂÂ criminals should be severely punished or that Ã¢ÂÂ anyone who is unpopular deserves his fate .",0,12,severely,ADV,To an undesirably great or intense degree.,our business has been severely affected by the slowdown
"To the sentence stem Ã¢ÂÂ When a child will not join in group activities Ã¢ÂÂ¦ , these boys gave responses like Ã¢ÂÂ he is selfish , Ã¢ÂÂ he must be stupid , Ã¢ÂÂ he deserves to be unpopular .",0,5,When,ADV,At what time.,when did you last see him?
"To the sentence stem Ã¢ÂÂ When a child will not join in group activities Ã¢ÂÂ¦ , these boys gave responses like Ã¢ÂÂ he is selfish , Ã¢ÂÂ he must be stupid , Ã¢ÂÂ he deserves to be unpopular .",0,9,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
This model was originally postulated by Erikson ( 1965 ) and then developed by Marcia ( 1966 and 1976 ) .,0,3,originally,ADV,From or in the beginning; at first.,potatoes originally came from South America
This model was originally postulated by Erikson ( 1965 ) and then developed by Marcia ( 1966 and 1976 ) .,0,11,then,ADV,At that time; at the time in question.,I was living in Cairo then
Erikson does not suggest that the development of an ego-identity is a once-and-for-all issue .,0,2,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Nevertheless , adolescence is the time when ego-identity development inevitably dominates the personal development of the individual for a while .",0,0,Nevertheless,ADV,In spite of that; notwithstanding; all the same.,"statements which, although literally true, are nevertheless misleading"
"Nevertheless , adolescence is the time when ego-identity development inevitably dominates the personal development of the individual for a while .",0,6,when,ADV,At what time.,when did you last see him?
"Nevertheless , adolescence is the time when ego-identity development inevitably dominates the personal development of the individual for a while .",0,9,inevitably,ADV,As is certain to happen; unavoidably.,inevitably some details are already out of date
"The adolescent does not , however , need to achieve a clear ego-identity on all topics at one time .",0,3,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"The adolescent does not , however , need to achieve a clear ego-identity on all topics at one time .",0,5,however,ADV,Used to introduce a statement that contrasts with or seems to contradict something that has been said previously.,"People tend to put on weight in middle age. However, gaining weight is not inevitable"
"A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self-doubt and self-examination in which all one 's beliefs tend to be very fluid , a period known as moratorium , before acquiring beliefs for oneself and ego-identity is achieved ( route B ) .",0,7,simultaneously,ADV,At the same time.,the telethon was broadcast simultaneously on 31 US networks
"A person may undergo crisis and commitment simultaneously and progress by route A. An alternative is to undergo a period of considerable self-doubt and self-examination in which all one 's beliefs tend to be very fluid , a period known as moratorium , before acquiring beliefs for oneself and ego-identity is achieved ( route B ) .",0,34,very,ADV,In a high degree.,a very large amount
"Eventually these persons might have to face up to period of crisis , of self-examination , and so achieve ego-identity by route C. However , foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values ( route D ) .",0,0,Eventually,ADV,"In the end, especially after a long delay, dispute, or series of problems.","eventually, after midnight, I arrived at the hotel"
"Eventually these persons might have to face up to period of crisis , of self-examination , and so achieve ego-identity by route C. However , foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values ( route D ) .",0,17,so,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
"Eventually these persons might have to face up to period of crisis , of self-examination , and so achieve ego-identity by route C. However , foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values ( route D ) .",0,23,However,ADV,Used to introduce a statement that contrasts with or seems to contradict something that has been said previously.,"People tend to put on weight in middle age. However, gaining weight is not inevitable"
"Eventually these persons might have to face up to period of crisis , of self-examination , and so achieve ego-identity by route C. However , foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values ( route D ) .",0,36,indefinitely,ADV,For an unlimited or unspecified period of time.,talks cannot go on indefinitely
"Eventually these persons might have to face up to period of crisis , of self-examination , and so achieve ego-identity by route C. However , foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly to his or her beliefs and values ( route D ) .",1,42,rigidly,ADV,In a strict or exacting way.,the rigidly disciplined world of gymnastics
We can now make the link between this model of adolescent development and subject choice in schools .,0,2,now,ADV,At the present time or moment.,where are you living now?
Opting for science will permit and possibly reinforce emotional reticence .,0,6,possibly,ADV,Perhaps (used to indicate doubt or hesitancy),"he found himself alone, possibly the only survivor"
"There is evidence that girls tend to be socialized into adult roles more through their potential of becoming a mother and housewife than through their career ( Douvan and Adelson , 1966 ) .",0,0,There,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"Furthermore , these girls will tend to go into a career with a feminine image , one which already attracts many girls .",0,0,Furthermore,ADV,In addition; besides (used to introduce a fresh consideration in an argument),"It was also a highly desirable political end. Furthermore, it gave the English a door into France"
"Furthermore , these girls will tend to go into a career with a feminine image , one which already attracts many girls .",0,18,already,ADV,Before or by now or the time in question.,Anna has suffered a great deal already
"Consequently , very few girls at the foreclosure stage will enter science unless they receive considerable encouragement and a model to do so from their parents and their school .",0,0,Consequently,ADV,As a result.,"flexible workers find themselves in great demand, and consequently gain high salaries"
"Consequently , very few girls at the foreclosure stage will enter science unless they receive considerable encouragement and a model to do so from their parents and their school .",0,2,very,ADV,In a high degree.,a very large amount
"Consequently , very few girls at the foreclosure stage will enter science unless they receive considerable encouragement and a model to do so from their parents and their school .",0,22,so,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
Neither boys nor girls at the moratorium stage are likely to be attracted to the science that is usually presented in our schools .,0,18,usually,ADV,Under normal conditions; generally.,he usually arrives home about one o'clock
"They are at a stage when they are likely to be concerned with a variety of complex issues ; the meaning of life , the existence of God , ideologies , their emerging sexuality , their future career and life-style Ã¢ÂÂ too often science is seen as being purely instrumental with nothing to contribute to these debates .",0,5,when,ADV,At what time.,when did you last see him?
"They are at a stage when they are likely to be concerned with a variety of complex issues ; the meaning of life , the existence of God , ideologies , their emerging sexuality , their future career and life-style Ã¢ÂÂ too often science is seen as being purely instrumental with nothing to contribute to these debates .",0,41,too,ADV,"To a higher degree than is desirable, permissible, or possible; excessively.",he was driving too fast
"They are at a stage when they are likely to be concerned with a variety of complex issues ; the meaning of life , the existence of God , ideologies , their emerging sexuality , their future career and life-style Ã¢ÂÂ too often science is seen as being purely instrumental with nothing to contribute to these debates .",0,42,often,ADV,Frequently; many times.,he often goes for long walks by himself
"They are at a stage when they are likely to be concerned with a variety of complex issues ; the meaning of life , the existence of God , ideologies , their emerging sexuality , their future career and life-style Ã¢ÂÂ too often science is seen as being purely instrumental with nothing to contribute to these debates .",0,48,purely,ADV,In a pure manner.,the purpose of the meeting was purely to give information
"Science , somehow , seems to be scarcely relevant to the most important issues in our life .",0,2,somehow,ADV,In some way; by some means.,somehow I managed to get the job done
"Science , somehow , seems to be scarcely relevant to the most important issues in our life .",0,7,scarcely,ADV,Only just; almost not.,her voice is so low I can scarcely hear what she is saying
"Science , somehow , seems to be scarcely relevant to the most important issues in our life .",0,11,most,ADV,"Forming the superlative of adjectives and adverbs, especially those of more than one syllable.",the most important event of my life
"In fact , most girls entering science are probably at this stage as they will need some self-examination and sense of commitment to make this unconventional choice .",0,8,probably,ADV,Almost certainly; as far as one knows or can tell.,she would probably never see him again
"However , only a minority of adolescents will have reached the ego-identity achievement stage at the age when most pupils have to make crucial decisions about subject choice at school .",0,0,However,ADV,Used to introduce a statement that contrasts with or seems to contradict something that has been said previously.,"People tend to put on weight in middle age. However, gaining weight is not inevitable"
"However , only a minority of adolescents will have reached the ego-identity achievement stage at the age when most pupils have to make crucial decisions about subject choice at school .",0,2,only,ADV,And no one or nothing more besides; solely.,there are only a limited number of tickets available
"However , only a minority of adolescents will have reached the ego-identity achievement stage at the age when most pupils have to make crucial decisions about subject choice at school .",0,17,when,ADV,At what time.,when did you last see him?
"A large number of boys , particularly at the foreclosure stage , are initially attracted to science but there is a drift away throughout later adolescence as they undergo some crisis .",0,6,particularly,ADV,To a higher degree than is usual or average.,I don't particularly want to be reminded of that time
"A large number of boys , particularly at the foreclosure stage , are initially attracted to science but there is a drift away throughout later adolescence as they undergo some crisis .",0,13,initially,ADV,At first.,"initially, he thought the new concept was nonsense"
"A large number of boys , particularly at the foreclosure stage , are initially attracted to science but there is a drift away throughout later adolescence as they undergo some crisis .",0,18,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"A large number of boys , particularly at the foreclosure stage , are initially attracted to science but there is a drift away throughout later adolescence as they undergo some crisis .",1,22,away,ADV,"To or at a distance from a particular place, person, or thing.","she landed badly, and crawled away"
"The preponderance of boys at the foreclosure stage will yield the rigid , authoritarian attitudes often associated with scientists .",0,15,often,ADV,Frequently; many times.,he often goes for long walks by himself
The few girls who enter science will not usually show these foreclosure characteristics .,0,7,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
The few girls who enter science will not usually show these foreclosure characteristics .,0,8,usually,ADV,Under normal conditions; generally.,he usually arrives home about one o'clock
The real use of this model linking personality development to subject choice is that it allows us to make predictions about how pupils might react to changes in school science curriculum and school organization .,0,21,how,ADV,In what way or manner; by what means.,how does it work?
These decisions can only be reversed with great difficulty .,0,3,only,ADV,And no one or nothing more besides; solely.,there are only a limited number of tickets available
"In the development through the years of adolescence the number of foreclosure pupils will diminish , hence the recruitment of boys into science would be cut .",0,16,hence,ADV,As a consequence; for this reason.,many vehicle journeys (and hence a lot of pollution) would be saved
"Overall there would be a reduction in the number of students choosing science , but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .",0,0,Overall,ADV,Taken as a whole; in all.,"overall, 10,000 jobs will go"
"Overall there would be a reduction in the number of students choosing science , but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .",0,1,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
"Overall there would be a reduction in the number of students choosing science , but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .",0,18,so,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
"Overall there would be a reduction in the number of students choosing science , but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .",0,22,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
"Overall there would be a reduction in the number of students choosing science , but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .",0,26,happily,ADV,In a happy way.,Eleanor giggled happily
"Overall there would be a reduction in the number of students choosing science , but those who do so choose will be more likely to stay happily in the subject and to possess more flexible minds .",0,33,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
"Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys , rather than girls , doing practical work in the laboratory , and so forth .",0,3,more,ADV,"Forming the comparative of adjectives and adverbs, especially those of more than one syllable.",for them enthusiasm is more important than talent
"Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys , rather than girls , doing practical work in the laboratory , and so forth .",0,9,sometimes,ADV,"Occasionally, rather than all of the time.",sometimes I want to do things on my own
"Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys , rather than girls , doing practical work in the laboratory , and so forth .",0,22,rather,ADV,Used to indicate one's preference in a particular matter.,would you like some wine or would you rather stick to sherry?
"Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys , rather than girls , doing practical work in the laboratory , and so forth .",0,34,so,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
"Giving science a more feminine image : It is sometimes argued that science textbooks are sexist in showing illustrations of boys , rather than girls , doing practical work in the laboratory , and so forth .",0,35,forth,ADV,Out and away from a starting point.,we rose at dawn and sallied forth
"Some of these girls might , however , drift away again when they reach their crisis period .",0,6,however,ADV,Used to introduce a statement that contrasts with or seems to contradict something that has been said previously.,"People tend to put on weight in middle age. However, gaining weight is not inevitable"
"Some of these girls might , however , drift away again when they reach their crisis period .",1,9,away,ADV,"To or at a distance from a particular place, person, or thing.","she landed badly, and crawled away"
"Some of these girls might , however , drift away again when they reach their crisis period .",0,10,again,ADV,Another time; once more.,it was great to meet old friends again
"Some of these girls might , however , drift away again when they reach their crisis period .",0,11,when,ADV,At what time.,when did you last see him?
"Unless the change in image was immense , boys would probably not be affected , science would still be an obvious , acceptable choice for a boy .",0,10,probably,ADV,Almost certainly; as far as one knows or can tell.,she would probably never see him again
"Unless the change in image was immense , boys would probably not be affected , science would still be an obvious , acceptable choice for a boy .",0,11,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
"Unless the change in image was immense , boys would probably not be affected , science would still be an obvious , acceptable choice for a boy .",0,17,still,ADV,Up to and including the present or the time mentioned; even now (or then) as formerly.,he still lives with his mother
"Probably a case-study approach involving the application of science , and the interaction with other disciplines , would be needed .",0,0,Probably,ADV,Almost certainly; as far as one knows or can tell.,she would probably never see him again
Is it possible to change school science in this fashion and still preserve the essential character of science itself ?,0,11,still,ADV,Up to and including the present or the time mentioned; even now (or then) as formerly.,he still lives with his mother
Clearly there would need to be some drastic pruning of content .,0,0,Clearly,ADV,In a clear manner; with clarity.,her ability to write clearly
Clearly there would need to be some drastic pruning of content .,0,1,there,ADV,"In, at, or to that place or position.",we went to Paris and stayed there ten days
Perhaps science teachers should not attempt to cover their subjects so comprehensively .,0,0,Perhaps,ADV,Used to express uncertainty or possibility.,perhaps I should have been frank with him
Perhaps science teachers should not attempt to cover their subjects so comprehensively .,0,4,not,ADV,Used with an auxiliary verb or ‘be’ to form the negative.,he would not say
Perhaps science teachers should not attempt to cover their subjects so comprehensively .,0,10,so,ADV,To such a great extent.,the words tumbled out so fast that I could barely hear them
Perhaps science teachers should not attempt to cover their subjects so comprehensively .,0,11,comprehensively,ADV,In a way that includes or deals with all or nearly all elements or aspects of something.,these books are precisely and comprehensively illustrated
Perhaps we must make similar choices .,0,0,Perhaps,ADV,Used to express uncertainty or possibility.,perhaps I should have been frank with him
"The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science , if we want to recruit a different sort of student , then certain curriculum changes are needed .",0,6,now,ADV,At the present time or moment.,where are you living now?
"The difference is that we are now offering a formal psychological model to suggest that if we want to reduce the current encapsulation of science , if we want to recruit a different sort of student , then certain curriculum changes are needed .",0,37,then,ADV,At that time; at the time in question.,I was living in Cairo then
Approximately three times as many boys as girls take O level physics and approximately four times as many take CSE physics .,0,0,Approximately,ADV,"Used to show that something is almost, but not completely, accurate or exact; roughly.",a journey of approximately two hours
Approximately three times as many boys as girls take O level physics and approximately four times as many take CSE physics .,0,13,approximately,ADV,"Used to show that something is almost, but not completely, accurate or exact; roughly.",a journey of approximately two hours
"Female exclusion from science and technology , even if it is apparently by girls ' own choice , also means that as citizens their ability to understand and control their environment is limited .",0,7,even,ADV,Used to emphasize something surprising or extreme.,they have never even heard of the United States
"Female exclusion from science and technology , even if it is apparently by girls ' own choice , also means that as citizens their ability to understand and control their environment is limited .",0,11,apparently,ADV,As far as one knows or can see.,"the child nodded, apparently content with the promise"
