sentence,label,target_position,target_word,pos_tag,gloss,eg_sent
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,22,city,NOUN,A large town.,one of Italy's most beautiful cities
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,23,centre,NOUN,The point that is equally distant from every point on the circumference of a circle or sphere.,She was so angered by this thought that she had changed forms and was halfway to the center of the circle before she realized what she was doing.
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,25,outlying,ADJ,Situated far from a centre; remote.,an outlying village
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,26,suburbs,NOUN,"An outlying district of a city, especially a residential one.",a highly respectable suburb of Chicago
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,27,and,CCONJ,,
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",1,28,satellite,NOUN,An artificial body placed in orbit round the earth or moon or another planet in order to collect information or for communication.,a communications satellite
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,29,towns,NOUN,"A built-up area with a name, defined boundaries, and local government, that is larger than a village and generally smaller than a city.",the hotel is eight miles from the nearest town
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,30,of,ADP,Expressing the relationship between a part and a whole.,the sleeve of his coat
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,31,Bury,PROPN,,
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,33,Altrincham,PROPN,,
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,35,Salford,PROPN,,
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,37,Oldham,PROPN,,
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,38,and,CCONJ,,
"Destined to run in Manchester , they will relieve traffic congestion and help to reduce the levels of carbon monoxide in the city centre , outlying suburbs and satellite towns of Bury , Altrincham , Salford , Oldham and Rochdale .",0,39,Rochdale,PROPN,,
"In Britain , with the main exception of Blackpool ( not forgetting the single-deckers of the Isle of Man and Llandudno ) , trams had been largely relegated to the history books .",0,0,In,ADP,Expressing the situation of something that is or appears to be enclosed or surrounded by something else.,I'm living in London
"In Britain , with the main exception of Blackpool ( not forgetting the single-deckers of the Isle of Man and Llandudno ) , trams had been largely relegated to the history books .",0,1,Britain,PROPN,,
"In Britain , with the main exception of Blackpool ( not forgetting the single-deckers of the Isle of Man and Llandudno ) , trams had been largely relegated to the history books .",1,3,with,ADP,Accompanied by (another person or thing),a nice steak with a bottle of red wine
"In Britain , with the main exception of Blackpool ( not forgetting the single-deckers of the Isle of Man and Llandudno ) , trams had been largely relegated to the history books .",0,4,the,DET,Denoting one or more people or things already mentioned or assumed to be common knowledge.,what's the matter?
